Date,Open,High,Low,Close,Adj Close,Volume
2004-08-16,2.478922702723206,2.704009486479198,2.3787751084591,2.684921979904175,1356284704,2.684921979904175
2004-08-23,2.7454070032325406,2.813081526692519,2.567420149505733,2.631376266479492,1125298143,2.631376266479492
2004-08-30,2.6098098114278674,2.615016293469403,2.452646238807771,2.479170560836792,794237881,2.479170560836792
2004-09-06,2.5039602370861322,2.6415405924518396,2.46925565669266,2.6110498905181885,474118476,2.6110498905181885
2004-09-13,2.643275310814321,2.912487030029297,2.6390611952875895,2.912487030029297,967075300,2.912487030029297
2004-09-20,2.899100612735556,3.0763431040342137,2.8946387614725344,2.9704935550689697,866054062,2.9704935550689697
2004-09-27,2.9638001688321047,3.347041938537945,2.9201718870043383,3.2865564823150635,1675817921,3.2865564823150635
2004-10-04,3.3527437017431057,3.4675171834060476,3.2781280654283482,3.4142205715179443,1337566807,3.4142205715179443
2004-10-11,3.396124462505314,3.6068335675518655,3.3068831657774096,3.572375774383545,1317046178,3.572375774383545
2004-10-18,3.5498175163154073,4.466275767040073,3.460576221589277,4.274407386779785,3169567955,4.274407386779785
2004-10-25,4.372820077976303,4.956606183329434,4.277381122671268,4.725819110870361,4193142236,4.725819110870361
2004-11-01,4.797955557521676,4.997508478330009,4.178225031772127,4.198055744171143,2878854358,4.198055744171143
2004-11-08,4.237223543359644,4.704995801410892,4.096915975078584,4.511639595031738,2594954205,4.511639595031738
2004-11-15,4.4732165866244005,4.668307900600143,4.108319126370214,4.1992950439453125,3065475247,4.1992950439453125
2004-11-22,4.077084930056211,4.46280499008329,3.9987511227392423,4.446939945220947,1868682124,4.446939945220947
2004-11-29,4.470985342334438,4.536429302857584,4.4003356122242225,4.471977233886719,1540183428,4.471977233886719
2004-12-06,4.440494619526874,4.4794142627977065,4.176241408803736,4.25507116317749,1310409395,4.25507116317749
2004-12-13,4.267961386434192,4.47916497893767,4.200534597763605,4.464043617248535,1739977509,4.464043617248535
2004-12-20,4.511639498131444,4.67524844629545,4.508416562548533,4.657895565032959,918325255,4.657895565032959
2004-12-27,4.688883907038498,4.954872252898182,4.687643805072735,4.779116630554199,1064005261,4.779116630554199
2005-01-03,4.8933939378274625,5.048079201549151,4.653434468557082,4.805392742156982,2324146943,4.805392742156982
2005-01-10,4.821505496532372,4.958094194865194,4.722349079903782,4.957103252410889,1572504121,4.957103252410889
2005-01-17,4.981891294075699,5.089229150615442,4.6633502941885325,4.667316436767578,1714012549,4.667316436767578
2005-01-24,4.677479882686744,4.82646341137645,4.370092703490182,4.718381881713867,2241385892,4.718381881713867
2005-01-31,4.801426551530064,5.374304714457543,4.7255715205880575,5.065927505493164,3575046111,5.065927505493164
2005-02-07,5.088237895183384,5.116496839927358,4.5922052362363805,4.645501613616943,2959475417,4.645501613616943
2005-02-14,4.53271109062418,4.953880126537418,4.486851053923819,4.9070281982421875,4006063638,4.9070281982421875
2005-02-21,4.871083974811661,4.930577060048552,4.5173412801820785,4.607573986053467,2604024073,4.607573986053467
2005-02-28,4.6107971063876105,4.7067305822328445,4.511639745604132,4.608317852020264,1557728948,4.608317852020264
2005-03-07,4.654922294753378,4.706235364409572,4.391412281252155,4.407525062561035,1889564103,4.407525062561035
2005-03-14,4.420664331470515,4.471977878782188,4.2778784370985585,4.463053226470947,1767624750,4.463053226470947
2005-03-21,4.443965472451626,4.515853886919067,4.3938915552345295,4.443470001220703,869872320,4.443470001220703
2005-03-28,4.503707972067217,4.581050371067804,4.4035591829141865,4.463053226470947,1381065241,4.463053226470947
2005-04-04,4.460822777354477,4.8363785712345715,4.458095312703374,4.760771751403809,1480508587,4.760771751403809
2005-04-11,4.786552894298803,4.828941786192403,4.577579363805738,4.586007595062256,1486189801,4.586007595062256
2005-04-18,4.575595820594377,5.552787464357029,4.548575555165003,5.349763870239258,3267754608,5.349763870239258
2005-04-25,5.399590392173301,5.571131643478242,5.372817860637677,5.453631401062012,2618971893,5.453631401062012
2005-05-02,5.5044484204613235,5.698548321235268,5.458836592977229,5.652440547943115,2164265907,5.652440547943115
2005-05-09,5.651945267691172,5.756803401914928,5.570636254833289,5.68268346786499,1594959977,5.68268346786499
2005-05-16,5.69359044426832,5.9908133607177385,5.666074707945394,5.989325523376465,1753841279,5.989325523376465
2005-05-23,6.02774999326783,6.595175114624661,6.016594772073771,6.593935012817383,3782926388,6.593935012817383
2005-05-30,6.67896256218374,7.260518116528793,6.677475673917614,6.94743013381958,3781517125,6.94743013381958
2005-06-06,7.000230830875993,7.426605164257652,6.891406084666964,7.002957820892334,4082745988,7.002957820892334
2005-06-13,6.936522573308394,7.044851375796093,6.629384045328839,6.948421001434326,2676996570,6.948421001434326
2005-06-20,6.844058629231824,7.387191451099185,6.735977557812865,7.3685994148254395,3150107284,7.3685994148254395
2005-06-27,7.4095012307329275,7.666070375576906,7.169541762184654,7.219863414764404,3190317439,7.219863414764404
2005-07-04,7.240934346257166,7.377274827983551,7.151940789036583,7.343313694000244,1350001241,7.343313694000244
2005-07-11,7.347527723951463,7.604096386792288,7.211930920819264,7.466268539428711,1798684735,7.466268539428711
2005-07-18,7.436768989179157,7.878016951906586,7.345793071034682,7.496263027191162,3064074014,7.496263027191162
2005-07-25,7.496014864884805,7.518325305840297,7.114260961900194,7.1333489418029785,1645444498,7.1333489418029785
2005-08-01,7.142273215941155,7.429828293361196,7.1417772701282045,7.24713134765625,1206882801,7.24713134765625
2005-08-08,7.278118422861065,7.328935544198962,6.956353537850462,7.181935787200928,1254319942,7.181935787200928
2005-08-15,7.183918916145091,7.2575429027625935,6.817038610297897,6.94098424911499,1468800867,6.94098424911499
2005-08-22,6.971723166697044,7.065427504276742,6.776136368508856,7.029730319976807,1178789894,7.029730319976807
2005-08-29,6.996511996086036,7.188629047957409,6.996511996086036,7.150452613830566,879508304,7.150452613830566
2005-09-05,7.164087532098306,7.418920620397852,7.071871512342051,7.414210796356201,912029746,7.414210796356201
2005-09-12,7.480150378145966,7.821745016608707,7.384959162347143,7.441726207733154,2208575370,7.441726207733154
2005-09-19,7.461558770590833,7.913218278154641,7.454369692040077,7.817531585693359,1875917142,7.817531585693359
2005-09-26,7.920159069712274,7.956102561606592,7.575588286267802,7.844799041748047,1587126727,7.844799041748047
2005-10-03,7.7746464733927585,7.964283803989113,7.63508258232544,7.758780479431152,1662090660,7.758780479431152
2005-10-10,7.766714665826465,7.804146473211233,7.205733500874979,7.341082572937012,1706685186,7.341082572937012
2005-10-17,7.374796960827132,8.587734269438336,7.301916179778589,8.425859451293945,2347136792,8.425859451293945
2005-10-24,8.511878109965677,8.898095102249876,8.482627271787807,8.878759384155273,1455651766,8.878759384155273
2005-10-31,8.930072651658083,9.712173047070413,8.911977510612543,9.678460121154785,2310134617,9.678460121154785
2005-11-07,9.794226034858102,9.8529763959431,9.356200025372129,9.677716255187988,1772559176,9.677716255187988
2005-11-14,9.720353131665384,10.027243460622563,9.691350029830014,9.9208984375,1660833967,9.9208984375
2005-11-21,9.895117537223935,10.628383627785432,9.754314486448916,10.625160217285156,1399473984,10.625160217285156
2005-11-28,10.654907056390433,10.690107343114008,9.805627645672038,10.354461669921875,2625371790,10.354461669921875
2005-12-05,10.337108307930661,10.349503630109277,9.891150072911776,10.143753051757812,2153401337,10.143753051757812
2005-12-12,10.278360090950546,10.721343692580476,10.162346723300058,10.66308879852295,1771438994,10.66308879852295
2005-12-19,10.713904991803345,11.061202775881997,10.41420281650879,10.682422637939453,2223707877,10.682422637939453
2005-12-26,10.705476786755902,10.705476786755902,10.256297004574352,10.28406047821045,1138395051,10.28406047821045
2006-01-02,10.473945817591297,11.663334007424279,10.367353059704278,11.543354034423828,2287453921,11.543354034423828
2006-01-09,11.56194525185423,11.777611914097736,11.4263474980416,11.557979583740234,1954430329,11.557979583740234
2006-01-16,11.478901837613721,11.648461218345009,9.785302254703915,9.902307510375977,3389055576,9.902307510375977
2006-01-23,10.09863718105432,11.2600121974065,10.057735178693461,10.745882987976074,3144707119,10.745882987976074
2006-01-30,10.640281504198024,10.897346591371656,9.235723101935982,9.458331108093262,3527849868,9.458331108093262
2006-02-06,9.551539739564381,9.665321587549002,8.754070166032644,8.988823890686035,2951445432,8.988823890686035
2006-02-13,8.592939465626243,9.22506393580877,8.374545809799574,9.141029357910156,3330617353,9.141029357910156
2006-02-20,9.083766315107741,9.450646621191304,9.019809712402045,9.35545539855957,1373051315,9.35545539855957
2006-02-27,9.451388901005332,9.85471003203283,8.391401405815905,9.374791145324707,3693926039,9.374791145324707
2006-03-06,9.44246624241586,9.504190374735197,8.218869724888089,8.366364479064941,2581644504,8.366364479064941
