Date,Open,High,Low,Close,Adj Close,Volume
1980-12-12,0.09872590005397798,0.09915511927657,0.09872590005397798,0.09872590005397797,469033600,0.09872590005397797
1980-12-15,0.09400455538338985,0.09400455538338985,0.09357533603906631,0.09357533603906631,175884800,0.09357533603906631
1980-12-16,0.08713633632732776,0.08713633632732776,0.08670712262392044,0.08670712262392044,105728000,0.08670712262392044
1980-12-17,0.08885318785905838,0.08928240722226835,0.08885318785905838,0.08885318785905838,86441600,0.08885318785905838
1980-12-18,0.09142923355102539,0.09185844705654139,0.09142923355102539,0.09142923355102539,73449600,0.09142923355102539
1980-12-19,0.09700904041528702,0.09743825966349544,0.09700904041528702,0.09700904041528702,48630400,0.09700904041528702
1980-12-22,0.10173045843839645,0.10216044576719974,0.10173045843839645,0.10173045843839645,37363200,0.10173045843839645
1980-12-23,0.10602334886789322,0.10645256809016534,0.10602334886789322,0.10602334886789322,46950400,0.10602334886789322
1980-12-24,0.11160317808389664,0.11203239735890662,0.11160317808389664,0.11160317808389664,48003200,0.11160317808389664
1980-12-26,0.12190511822700499,0.12233433742581505,0.12190511822700499,0.121905118227005,55574400,0.121905118227005
1980-12-29,0.12362197786569597,0.12405119704473452,0.12362197786569597,0.12362197786569595,93161600,0.12362197786569595
1980-12-30,0.1210466868475724,0.1210466868475724,0.12061747908592223,0.12061747908592224,68880000,0.12061747908592224
1980-12-31,0.11761301646403338,0.11761301646403338,0.11718379706144333,0.11718379706144333,35750400,0.11718379706144333
1981-01-02,0.11847140640020369,0.11932984493433463,0.11847140640020369,0.1184714064002037,21660800,0.1184714064002037
1981-01-05,0.1163253584108901,0.1163253584108901,0.11589615046977995,0.11589615046977997,35728000,0.11589615046977997
1981-01-06,0.11117395635421327,0.11117395635421327,0.11074473708868027,0.11074473708868027,45158400,0.11074473708868027
1981-01-07,0.10645256809016534,0.10645256809016534,0.10602334886789322,0.10602334886789322,55686400,0.10602334886789322
1981-01-08,0.10430651386993535,0.10430651386993535,0.10387730598449707,0.10387730598449707,39827200,0.10387730598449707
1981-01-09,0.10945712774991989,0.10988634716052624,0.10945712774991989,0.10945712774991989,21504000,0.10945712774991989
1981-01-12,0.10945710649660394,0.10945710649660394,0.10859867930412291,0.10859867930412292,23699200,0.10859867930412292
1981-01-13,0.10516497386471411,0.10516497386471411,0.10473575443029404,0.10473575443029404,23049600,0.10473575443029404
1981-01-14,0.10516493767499924,0.10559415696171492,0.10516493767499924,0.10516493767499924,14291200,0.10516493767499924
1981-01-15,0.10731104016304016,0.10816946741454628,0.10731104016304016,0.10731104016304016,14067200,0.10731104016304016
1981-01-16,0.10688181103478024,0.10688181103478024,0.1064525917172432,0.1064525917172432,13395200,0.1064525917172432
1981-01-19,0.11289083957672119,0.11332005890925595,0.11289083957672119,0.11289083957672119,41574400,0.11289083957672119
