Date,Open,High,Low,Close,Adj Close,Volume
1980-12-08,0.09872588515281677,0.09915510431062474,0.09872588515281677,0.09872588515281677,469033600,0.09872588515281677
1980-12-15,0.0940045559924208,0.09743828211413315,0.08670710498256305,0.09700906276702881,490134400,0.09700906276702881
1980-12-22,0.10173038642571376,0.12233430004174728,0.10173038642571376,0.12190508097410202,187891200,0.12190508097410202
1980-12-29,0.12362209651282345,0.12405131610380837,0.11718384849627159,0.11847149580717087,219452800,0.11847149580717087
1981-01-05,0.11632535251072162,0.11632535251072162,0.10387731418946822,0.1094571202993393,197904000,0.1094571202993393
1981-01-12,0.1094570886941754,0.1094570886941754,0.10473571124830768,0.106452576816082,88502400,0.106452576816082
1981-01-19,0.11289078605408658,0.11374922431216206,0.10945705594587088,0.11246156692504883,134332800,0.11246156692504883
1981-01-26,0.11117397748236019,0.11117397748236019,0.09700906276702881,0.09700906276702881,166588800,0.09700906276702881
1981-02-02,0.09185843020708673,0.09915510431062474,0.09142921678030069,0.09872588515281677,92579200,0.09872588515281677
1981-02-09,0.09443371694589767,0.09443371694589767,0.08756548911333084,0.08756548911333084,74659200,0.08756548911333084
1981-02-16,0.0897116259612428,0.09443377852754388,0.08327338099479675,0.08327338099479675,78198400,0.08327338099479675
1981-02-23,0.08456103137158923,0.09185848338789787,0.08155651845157996,0.09100005030632019,76182400,0.09100005030632019
1981-03-02,0.09142922899736881,0.09185844248150772,0.08799472451210022,0.08799472451210022,58620800,0.08799472451210022
1981-03-09,0.08155648735912155,0.08155648735912155,0.0742590381248802,0.0764051228761673,364112000,0.0764051228761673
1981-03-16,0.07941041778404082,0.08928239276728299,0.07941041778404082,0.0884239599108696,170329600,0.0884239599108696
1981-03-23,0.0918584563183514,0.09271688914695961,0.08499022573232651,0.08499022573232651,81760000,0.08499022573232651
1981-03-30,0.0849902507778907,0.09142926971262166,0.08327338461473532,0.09100005030632019,107856000,0.09100005030632019
1981-04-06,0.08971159813976681,0.09615061479771407,0.08842395183821414,0.09572140127420425,101404800,0.09572140127420425
1981-04-13,0.09572136617391903,0.09615057954003962,0.0858486220240593,0.0858486220240593,80640000,0.0858486220240593
1981-04-20,0.08842395413785524,0.10087199483481542,0.08842395413785524,0.09958434849977493,175952000,0.09958434849977493
1981-04-27,0.09915513404755714,0.09915513404755714,0.09572140841041812,0.0974382683634758,113523200,0.0974382683634758
1981-05-04,0.09743826816676204,0.09743826816676204,0.09400454253655521,0.09615062177181244,68208000,0.09615062177181244
