Date,Open,High,Low,Close,Adj Close,Volume
2012-05-14,41.85274310861085,44.78890544729396,37.821742377714905,38.050662994384766,573576400,38.050662994384766
2012-05-21,36.35863998471011,36.488031230020205,30.79486389641188,31.760313034057617,430966300,31.760313034057617
2012-05-28,31.332330193048026,31.541346092421982,26.704143231041872,27.589967727661133,288826000,27.589967727661133
2012-06-04,27.072406879626964,27.629779415256543,25.40028737433688,26.972875595092773,203386400,26.972875595092773
2012-06-11,27.05250176571646,29.958804426971096,26.71409651829355,29.869226455688477,121558000,29.869226455688477
2012-06-18,29.81946074898127,33.29309129788391,29.272041484539553,32.89496612548828,186090800,32.89496612548828
2012-06-25,32.70585924400899,33.2831365760981,30.61570965140437,30.95411491394043,115019800,30.95411491394043
2012-07-02,31.103409765937723,31.75036030938893,30.406692627820128,31.581157684326172,43863300,31.581157684326172
2012-07-09,31.949423044986684,32.72576678443566,30.406694580866098,30.575897216796875,64494000,30.575897216796875
2012-07-16,30.35692925626734,30.35692925626734,27.02264320417734,28.625091552734375,97506700,28.625091552734375
2012-07-23,27.988092633874178,29.351665033217845,22.175487357404165,23.598777770996094,228860400,23.598777770996094
2012-07-30,23.887419222565065,23.927232499168735,19.727026737557406,20.991069793701172,267091200,20.991069793701172
2012-08-06,21.289659419196973,22.344688351650706,20.125147784999026,21.70768928527832,135504600,21.70768928527832
2012-08-13,22.046094491544164,22.34468833764442,18.91087144709996,18.960636138916016,399001700,18.960636138916016
2012-08-20,18.960638747814286,20.035572565198375,18.662046759030428,19.318950653076172,284155300,19.318950653076172
2012-08-27,19.39857505348086,19.438388330606447,17.945424609624734,17.975282669067383,151657400,17.975282669067383
2012-09-03,17.995188597829536,19.32890295450508,17.467674087132014,18.890966415405273,189842400,18.890966415405273
2012-09-10,18.97059160309668,21.976425649827434,18.462983715861892,21.896800994873047,334751400,21.896800994873047
2012-09-17,22.563658294589295,23.260375452408542,21.269757171098156,22.75276756286621,274677900,22.75276756286621
2012-09-24,21.677833315430057,21.876894000374524,19.707119815189877,21.558395385742188,259372000,21.558395385742188
2012-10-01,21.976426240476567,22.48403414135407,20.78205448565873,20.811914443969727,200025600,20.811914443969727
2012-10-08,20.30430555746983,20.652664127248293,19.358763037672848,19.428434371948242,139347000,19.428434371948242
2012-10-15,19.587681947581586,20.383928409515264,18.71180894105323,18.910871505737305,173091300,18.910871505737305
2012-10-22,19.109936906650372,24.13624747769667,18.960639011778397,21.83708381652832,489096200,21.83708381652832
2012-10-29,20.72233651528817,21.58825632429083,20.632758538549908,21.08064842224121,175436500,21.08064842224121
2012-11-05,21.001021838892406,21.379238451676386,19.04026174833978,19.11988639831543,170816300,19.11988639831543
2012-11-12,19.060165865672328,23.81774329336751,18.78148057680057,23.449478149414062,554915200,23.449478149414062
2012-11-19,23.847605471137285,24.56422924852268,22.593517657515804,23.887418746948242,251059900,23.887418746948242
2012-11-26,24.823010695540816,27.868656158447266,24.693619443128878,27.868656158447266,474640500,27.868656158447266
2012-12-03,27.86865562865247,28.74452682739917,26.554847881331664,27.361047744750977,353125000,27.361047744750977
2012-12-10,27.042548411146505,28.615136718340093,26.63447183068751,26.684236526489258,347095000,26.684236526489258
2012-12-17,26.644425815276144,28.087622912003138,25.997475261681178,26.136817932128906,269775700,26.136817932128906
2012-12-24,26.375690374080317,27.05250084591415,25.03202274892802,25.7884578704834,161462000,25.7884578704834
2012-12-31,26.07710064507224,28.794294185180778,25.987522669165227,28.625091552734375,266076900,28.625091552734375
2013-01-07,28.55541794416657,31.81007718242885,28.51560466986298,31.571203231811523,419355200,31.571203231811523
2013-01-14,31.929516279409196,32.058903722749974,29.132696470415194,29.52086639404297,437356300,29.52086639404297
2013-01-21,29.610445596903347,31.780219729261,29.60049227813823,31.39204978942871,202351800,31.39204978942871
2013-01-28,31.73045213338605,32.3574960085747,28.605182279090815,29.590538024902344,496942700,29.590538024902344
2013-02-04,28.923680692827848,29.152603218944186,27.878606941328133,28.416072845458984,250935200,28.416072845458984
2013-02-11,28.475793407193404,28.61513607100725,26.9728764674819,28.187152862548828,249749600,28.187152862548828
2013-02-18,28.097575531278412,28.94358864878586,26.69418984746078,27.002735137939453,177487100,27.002735137939453
2013-02-25,27.03259621574796,27.988093981742804,26.216443020911633,27.649688720703125,247676000,27.649688720703125
2013-03-04,27.629781477560893,28.545465946500286,27.08236032096366,27.828842163085938,225294600,27.828842163085938
2013-03-11,27.87860520158658,28.505649033675976,26.43540639824255,26.52498435974121,162075000,26.52498435974121
2013-03-18,26.246301631520186,26.773814236110898,25.44009989891684,25.609302520751953,138706800,25.609302520751953
2013-03-25,25.629209336881686,26.156723843550765,24.6040402799819,25.460006713867188,147039300,25.460006713867188
2013-04-01,25.509770482719627,27.669591228187294,25.161413828935636,27.26151466369629,252181200,27.26151466369629
