Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.1000136126616311,0.10688184610486359,0.09572144673303508,0.09958439320325851,6366416000,0.09958439320325851
1985-02-01,0.09958432558594624,0.10559412749385684,0.08499020338058472,0.08499020338058472,4733388800,0.08499020338058472
1985-03-01,0.08499025031080504,0.08928241569510477,0.07125455312366441,0.0759759321808815,4615587200,0.0759759321808815
1985-04-01,0.07597590034203552,0.07898118567452932,0.06739157890185056,0.0729713886976242,2868028800,0.0729713886976242
1985-05-01,0.07297136561920428,0.0764050954017127,0.05794803272942374,0.05966489762067795,4639129600,0.05966489762067795
1985-06-01,0.05837727601634131,0.06352787333077856,0.050650612087474935,0.06181100755929947,5811388800,0.06181100755929947
1985-07-01,0.062240207217442264,0.06266942642983471,0.0545143187046051,0.0545143187046051,2600595200,0.0545143187046051
1985-08-01,0.054514338877866636,0.055372771889295604,0.049792186492171965,0.05150905251502991,1818745600,0.05150905251502991
1985-09-01,0.051509053517017525,0.059235718727505306,0.05065062048888976,0.05408512055873871,1797196800,0.05408512055873871
1985-10-01,0.05408511225355861,0.06610394075910275,0.05150904560741204,0.0639570876955986,3785913600,0.0639570876955986
1985-11-01,0.06395708548515582,0.0712545356743035,0.06395708548515582,0.06910845637321472,2884672000,0.06910845637321472
1985-12-01,0.0691084534226965,0.07855198250975066,0.06610393565221857,0.07554669678211212,3571209600,0.07554669678211212
1986-01-01,0.07554672849105379,0.08499026154180625,0.07468829530075656,0.07941044867038727,6291801600,0.07941044867038727
1986-02-01,0.07941039519874708,0.0918584331680385,0.07855196258648249,0.08584863692522049,3420860800,0.08584863692522049
1986-03-01,0.08584865883251916,0.10173043703468426,0.08327336033854757,0.09700904786586761,4264332800,0.09700904786586761
1986-04-01,0.09700908372743913,0.11246164836081568,0.09014162426916225,0.10387732833623886,4462684800,0.10387732833623886
1986-05-01,0.10387729213627434,0.12877337495538188,0.10216042643725536,0.12705650925636292,4954051200,0.12705650925636292
1986-06-01,0.12705647497097045,0.1343531550883496,0.11160315193542578,0.12319275736808777,4063360000,0.12319275736808777
1986-07-01,0.12319279259412258,0.12963181562281723,0.10301885521420952,0.10731102526187897,5691638400,0.10731102526187897
1986-08-01,0.10688180424404567,0.13049024065440087,0.1051649385450267,0.12705650925636292,3643516800,0.12705650925636292
1986-09-01,0.12748572662520574,0.12748572662520574,0.10859866830630054,0.11503767967224121,3578198400,0.11503767967224121
1986-10-01,0.11460846428845335,0.1210467079163144,0.11074474556972502,0.11890063434839249,2984038400,0.11890063434839249
1986-11-01,0.119329832740493,0.1416506192546892,0.11632530964010185,0.1373576819896698,5206163200,0.1373576819896698
1986-12-01,0.13735770516287432,0.1506649475450131,0.13435319301764664,0.13907533884048462,4762576000,0.13907533884048462
1987-01-01,0.13864611530543955,0.1965934120231161,0.13778692024533626,0.19058437645435333,8268915200,0.19058437645435333
1987-02-01,0.19058441921375577,0.24509798536416413,0.1772779422102481,0.24037660658359528,6616176000,0.24037660658359528
1987-03-01,0.24123511152232632,0.24209352759131222,0.21376371122114157,0.22148959338665009,5959318400,0.22148959338665009
1987-04-01,0.21633894072219007,0.27471623637301884,0.21419285534189134,0.2721409201622009,6813161600,0.2721409201622009
1987-05-01,0.272999348552859,0.2824428849483654,0.24896168938360827,0.27128249406814575,3838956800,0.27128249406814575
1987-06-01,0.27341481987494876,0.29748906139535874,0.2613776991147438,0.27857324481010437,3497536000,0.27857324481010437
1987-07-01,0.2802927945104614,0.30780678007852214,0.25106012185820453,0.283732533454895,3070256000,0.283732533454895
1987-08-01,0.28201221370426655,0.37315075849755547,0.27513432116851,0.37143129110336304,3119300800,0.37143129110336304
1987-09-01,0.37707661965891764,0.40462617409361873,0.3340317583929075,0.38912928104400635,3075486400,0.38912928104400635
1987-10-01,0.39085099102772297,0.41151297850404955,0.19026040094651978,0.26601991057395935,6575699200,0.26601991057395935
1987-11-01,0.2668807209281065,0.2754900233847139,0.2100607086323617,0.22727929055690765,4234238400,0.22727929055690765
1987-12-01,0.23122576935097783,0.30197411154707277,0.20534239585200947,0.2898951470851898,4702264000,0.2898951470851898
1988-01-01,0.29507139328045884,0.31922931315177033,0.26401167465578235,0.28644412755966187,6221600000,0.28644412755966187
1988-02-01,0.2881697001775256,0.30197410910287736,0.2605608592880258,0.2967977523803711,3368467200,0.2967977523803711
1988-03-01,0.2991122532478211,0.3302332944785089,0.26799042715239135,0.2766355276107788,4882102400,0.2766355276107788
1988-04-01,0.27490648202838736,0.29306027664866424,0.2662614101018749,0.28355076909065247,3297929600,0.28355076909065247
1988-05-01,0.28182185806646093,0.2982475626251034,0.2584807161664313,0.28700920939445496,2638507200,0.28700920939445496
1988-06-01,0.28757708111042746,0.3239572862562513,0.2858448126473015,0.3204919397830963,3534731200,0.3204919397830963
1988-07-01,0.32222498533598254,0.3291540816204426,0.2927738801391309,0.3074990510940552,2186419200,0.3074990510940552
1988-08-01,0.30836533988097115,0.31702751866976636,0.27198511879088155,0.2763166129589081,2653313600,0.2763166129589081
1988-09-01,0.2759696352335315,0.3072110120144956,0.2620845042162153,0.30026882886886597,3060321600,0.30026882886886597
1988-10-01,0.2985333322818843,0.3002688667001958,0.26034819174513907,0.2681589424610138,3563649600,0.2681589424610138
1988-11-01,0.26729104295351513,0.27596954537247836,0.24646294767302854,0.2612166404724121,2939865600,0.2612166404724121
1988-12-01,0.2627761345224035,0.2923598185829494,0.26103520710538086,0.28017815947532654,2946070400,0.28017815947532654
1989-01-01,0.28017806614763524,0.3062814898713385,0.25233450556535997,0.26277604699134827,7345833600,0.26277604699134827
1989-02-01,0.26277617087755534,0.2801781982380534,0.24537333030346525,0.2523346245288849,4886268800,0.2523346245288849
1989-03-01,0.25303029369638247,0.25477522881498565,0.23383456287045895,0.24866721034049988,3859676800,0.24866721034049988
1989-04-01,0.24779479573209284,0.2905485577189736,0.23645201607543695,0.2722252905368805,3966424000,0.2722252905368805
1989-05-01,0.2687354082114769,0.3420268831782433,0.2687354082114769,0.33330148458480835,5253382400,0.33330148458480835
1989-06-01,0.33403178495538166,0.35152081876657465,0.2763200188193942,0.28856202960014343,3941280000,0.28856202960014343
1989-07-01,0.29205952033973703,0.2938082555836477,0.26407800520349617,0.27806875109672546,3688630400,0.27806875109672546
1989-08-01,0.2780685358942415,0.32004076444061247,0.2745702508714294,0.3112962543964386,3352305600,0.3112962543964386
1989-09-01,0.3120352327823639,0.3278128844515723,0.30151787497513166,0.3120352327823639,2020849600,0.3120352327823639
1989-10-01,0.31203511659171584,0.35323133151690345,0.29801117449243647,0.32605987787246704,4125049600,0.32605987787246704
1989-11-01,0.32430623469821007,0.33131861664720647,0.2980112301060196,0.31028228998184204,2524939200,0.31028228998184204
1989-12-01,0.31280381025915804,0.321590668507647,0.22845282415539953,0.24778294563293457,5941185600,0.24778294563293457
1990-01-01,0.24778313218262413,0.2723857249968684,0.2258163806229432,0.23899626731872559,3747497600,0.23899626731872559
1990-02-01,0.24251149659921922,0.24778313218262413,0.22669497091160343,0.23899626731872559,2483891200,0.23899626731872559
1990-03-01,0.23624029697547555,0.3058786309141535,0.2344774331735528,0.2838411033153534,4556473600,0.2838411033153534
1990-04-01,0.28207844575550284,0.31204891768355836,0.2688560748823193,0.2776712477207184,3642475200,0.2776712477207184
1990-05-01,0.28031526579498,0.3014705428979891,0.2732629653768701,0.2908933162689209,4115630400,0.2908933162689209
1990-06-01,0.29258441039175614,0.317334729874962,0.265181643778723,0.3164508640766144,3952054400,0.3164508640766144
1990-07-01,0.31468222133156587,0.3376647811290425,0.28286086365313423,0.29700377583503723,4163812800,0.29700377583503723
1990-08-01,0.2970038135520974,0.30937897245010143,0.23689577414201066,0.2616460919380188,3128339200,0.2616460919380188
